SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
18/06/2013,905013,INBCO,2791.38,2797.58,-0.22,2803.31,2769.86,2801.18
18/06/2013,905014,INAUE,2250.08,2239.26,0.48,2295.87,2228.09,2268.65
18/06/2013,905015,INAAB,2898.59,2903.89,-0.18,2904.01,2866.78,2904.01
18/06/2013,905017,INDIN,1825.36,1832.34,-0.38,1832.54,1809.60,1831.99
18/06/2013,905018,INBMC,1306.51,1311.64,-0.39,1312.21,1293.89,1311.36
18/06/2013,905020,INDMB,2566.36,2576.75,-0.40,2625.60,2545.81,2602.00
18/06/2013,905028,TUNINDEX20,1832.09,1835.77,-0.20,1839.07,1824.75,1835.92
19/06/2013,905001,TUNINDEX,4597.41,4582.16,0.33,4597.41,4575.79,4589.63
19/06/2013,905002,INDSF,3046.63,3031.65,0.49,3046.63,3028.21,3036.24
19/06/2013,905003,INDBQ,2736.53,2719.72,0.62,2736.53,2717.39,2723.93
19/06/2013,905004,INDAS,8352.86,8327.52,0.30,8371.05,8262.40,8351.17
19/06/2013,905005,INSFI,4851.03,4872.51,-0.44,4873.51,4801.37,4873.51
19/06/2013,905008,INDSC,3684.28,3681.14,0.09,3713.96,3661.84,3685.09
19/06/2013,905009,INDDI,5373.75,5368.84,0.09,5420.21,5341.70,5371.96
19/06/2013,905013,INBCO,2788.98,2791.38,-0.09,2793.11,2768.24,2793.11
19/06/2013,905014,INAUE,2239.26,2250.08,-0.48,2276.76,2210.96,2243.59
19/06/2013,905015,INAAB,2897.38,2898.59,-0.04,2899.78,2873.75,2899.78
19/06/2013,905017,INDIN,1831.97,1825.36,0.36,1832.14,1818.09,1828.89
19/06/2013,905018,INBMC,1310.92,1306.51,0.34,1311.68,1300.62,1309.30
19/06/2013,905020,INDMB,2586.58,2566.36,0.79,2586.58,2555.14,2580.39
19/06/2013,905028,TUNINDEX20,1836.58,1832.09,0.25,1836.60,1827.95,1834.70
20/06/2013,905001,TUNINDEX,4604.39,4597.41,0.15,4607.36,4589.51,4594.11
20/06/2013,905002,INDSF,3052.88,3046.63,0.21,3059.94,3037.43,3042.25
20/06/2013,905003,INDBQ,2742.98,2736.53,0.24,2750.80,2729.77,2733.61
20/06/2013,905004,INDAS,8331.94,8352.86,-0.25,8331.94,8322.12,8322.12
20/06/2013,905005,INSFI,4864.93,4851.03,0.29,4864.93,4812.29,4836.77
20/06/2013,905008,INDSC,3718.87,3684.28,0.94,3718.87,3656.76,3682.65
20/06/2013,905009,INDDI,5427.88,5373.75,1.01,5427.88,5333.74,5374.27
20/06/2013,905013,INBCO,2788.77,2788.98,-0.01,2803.59,2766.80,2791.13
20/06/2013,905014,INAUE,2243.41,2239.26,0.19,2276.76,2212.76,2257.29
20/06/2013,905015,INAAB,2896.55,2897.38,-0.03,2909.79,2870.65,2897.38
20/06/2013,905017,INDIN,1821.08,1831.97,-0.59,1831.97,1815.19,1831.97
20/06/2013,905018,INBMC,1302.78,1310.92,-0.62,1310.92,1299.36,1310.92
20/06/2013,905020,INDMB,2592.19,2586.58,0.22,2600.61,2580.97,2592.19
20/06/2013,905028,TUNINDEX20,1837.86,1836.58,0.07,1840.60,1832.09,1836.52
21/06/2013,905001,TUNINDEX,4614.78,4604.39,0.23,4624.39,4604.81,4606.76
21/06/2013,905002,INDSF,3057.91,3052.88,0.16,3068.88,3045.33,3056.66
21/06/2013,905003,INDBQ,2744.74,2742.98,0.06,2757.76,2731.70,2746.78
21/06/2013,905004,INDAS,8341.49,8331.94,0.11,8379.71,8331.94,8377.32
21/06/2013,905005,INSFI,4917.40,4864.93,1.08,4930.38,4849.24,4849.24
21/06/2013,905008,INDSC,3728.21,3718.87,0.25,3732.13,3688.00,3688.00
21/06/2013,905009,INDDI,5448.64,5427.88,0.38,5448.64,5385.71,5385.71
21/06/2013,905013,INBCO,2791.92,2788.77,0.11,2805.27,2783.78,2791.56
21/06/2013,905014,INAUE,2259.64,2243.41,0.72,2300.20,2243.41,2266.85
21/06/2013,905015,INAAB,2898.17,2896.55,0.06,2910.31,2890.47,2896.79
21/06/2013,905017,INDIN,1833.36,1821.08,0.67,1848.35,1822.39,1827.24
21/06/2013,905018,INBMC,1312.86,1302.78,0.77,1324.85,1303.98,1309.00
21/06/2013,905020,INDMB,2603.14,2592.19,0.42,2608.76,2585.44,2604.19
21/06/2013,905028,TUNINDEX20,1842.01,1837.86,0.23,1842.40,1836.42,1836.79
24/06/2013,905001,TUNINDEX,4602.75,4614.78,-0.26,4620.69,4597.67,4618.32
24/06/2013,905002,INDSF,3047.03,3057.91,-0.36,3063.52,3044.17,3060.52
24/06/2013,905003,INDBQ,2731.36,2744.74,-0.49,2746.55,2731.12,2746.55
24/06/2013,905004,INDAS,8304.92,8341.49,-0.44,8341.49,8219.12,8341.49
24/06/2013,905005,INSFI,4958.75,4917.40,0.84,4984.66,4900.65,4960.99
24/06/2013,905008,INDSC,3741.04,3728.21,0.34,3745.58,3715.14,3716.58
24/06/2013,905009,INDDI,5459.52,5448.64,0.20,5472.76,5418.98,5430.44
24/06/2013,905013,INBCO,2791.26,2791.92,-0.02,2802.42,2771.53,2793.32
24/06/2013,905014,INAUE,2263.60,2259.64,0.18,2289.56,2209.16,2266.13
24/06/2013,905015,INAAB,2896.92,2898.17,-0.04,2906.39,2878.08,2898.91
24/06/2013,905017,INDIN,1826.54,1833.36,-0.37,1847.78,1826.54,1834.44
24/06/2013,905018,INBMC,1306.06,1312.86,-0.52,1323.38,1306.06,1312.27
24/06/2013,905020,INDMB,2582.38,2603.14,-0.80,2619.98,2582.38,2614.37
24/06/2013,905028,TUNINDEX20,1836.69,1842.01,-0.29,1845.76,1834.36,1844.01
25/06/2013,905001,TUNINDEX,4586.31,4602.75,-0.36,4606.37,4573.19,4606.37
25/06/2013,905002,INDSF,3041.09,3047.03,-0.19,3051.42,3025.27,3051.42
25/06/2013,905003,INDBQ,2726.86,2731.36,-0.16,2735.45,2711.39,2735.45
25/06/2013,905004,INDAS,8240.33,8304.92,-0.78,8304.92,8240.33,8300.14
25/06/2013,905005,INSFI,4957.80,4958.75,-0.02,4968.89,4906.35,4968.89
25/06/2013,905008,INDSC,3707.85,3741.04,-0.89,3744.02,3687.85,3731.41
25/06/2013,905009,INDDI,5404.50,5459.52,-1.01,5464.19,5376.27,5444.44
25/06/2013,905013,INBCO,2784.54,2791.26,-0.24,2792.14,2779.42,2791.72
25/06/2013,905014,INAUE,2249.00,2263.60,-0.64,2258.73,2218.17,2258.73
25/06/2013,905015,INAAB,2891.72,2896.92,-0.18,2903.16,2889.25,2898.16
25/06/2013,905017,INDIN,1812.20,1826.54,-0.79,1825.80,1809.15,1825.80
25/06/2013,905018,INBMC,1295.59,1306.06,-0.80,1305.90,1292.36,1305.48
25/06/2013,905020,INDMB,2582.18,2582.38,-0.01,2605.90,2564.75,2605.90
25/06/2013,905028,TUNINDEX20,1829.49,1836.69,-0.39,1838.19,1824.86,1838.19
26/06/2013,905001,TUNINDEX,4578.52,4586.31,-0.17,4590.65,4567.29,4572.61
26/06/2013,905002,INDSF,3041.79,3041.09,0.02,3050.87,3029.97,3029.97
26/06/2013,905003,INDBQ,2728.91,2726.86,0.08,2736.43,2713.95,2713.95
26/06/2013,905004,INDAS,8265.41,8240.33,0.30,8265.41,8205.69,8264.21
26/06/2013,905005,INSFI,4926.69,4957.80,-0.63,4969.94,4915.84,4961.30
26/06/2013,905008,INDSC,3720.24,3707.85,0.33,3738.83,3702.51,3710.34
26/06/2013,905009,INDDI,5423.90,5404.50,0.36,5452.99,5402.29,5408.40
26/06/2013,905013,INBCO,2785.66,2784.54,0.04,2788.14,2756.68,2768.50
26/06/2013,905014,INAUE,2220.52,2249.00,-1.27,2249.00,2203.57,2244.13
26/06/2013,905015,INAAB,2899.27,2891.72,0.26,2900.29,2865.89,2873.49
26/06/2013,905017,INDIN,1782.87,1812.20,-1.62,1816.60,1779.71,1812.05
26/06/2013,905018,INBMC,1275.05,1295.59,-1.59,1299.27,1272.47,1295.85
26/06/2013,905020,INDMB,2558.62,2582.18,-0.91,2567.48,2526.28,2567.48
26/06/2013,905028,TUNINDEX20,1825.03,1829.49,-0.24,1832.28,1819.21,1827.64
27/06/2013,905001,TUNINDEX,4586.02,4578.52,0.16,4601.81,4576.84,4578.74
27/06/2013,905002,INDSF,3030.64,3041.79,-0.37,3056.87,3027.54,3043.14
27/06/2013,905003,INDBQ,2715.29,2728.91,-0.50,2744.57,2713.73,2729.75
27/06/2013,905004,INDAS,8261.01,8265.41,-0.05,8272.03,8198.72,8267.79
27/06/2013,905005,INSFI,4953.08,4926.69,0.54,4953.08,4918.58,4936.21
27/06/2013,905008,INDSC,3710.48,3720.24,-0.26,3737.19,3673.49,3711.94
27/06/2013,905009,INDDI,5408.62,5423.90,-0.28,5450.43,5350.72,5410.90
27/06/2013,905013,INBCO,2774.28,2785.66,-0.41,2787.77,2770.03,2786.29
27/06/2013,905014,INAUE,2234.94,2220.52,0.65,2244.85,2211.50,2220.52
27/06/2013,905015,INAAB,2881.31,2899.27,-0.62,2900.01,2879.40,2900.01
27/06/2013,905017,INDIN,1836.58,1782.87,3.01,1839.06,1754.84,1782.44
27/06/2013,905018,INBMC,1314.51,1275.05,3.09,1316.42,1249.12,1272.90
27/06/2013,905020,INDMB,2596.85,2558.62,1.49,2618.69,2526.28,2535.10
27/06/2013,905028,TUNINDEX20,1828.53,1825.03,0.19,1836.23,1822.27,1824.77
28/06/2013,905001,TUNINDEX,4608.39,4586.02,0.49,4608.39,4559.21,4590.45
28/06/2013,905002,INDSF,3051.40,3030.64,0.69,3051.40,3008.31,3036.35
28/06/2013,905003,INDBQ,2738.92,2715.29,0.87,2738.92,2693.43,2721.09
28/06/2013,905004,INDAS,8257.33,8261.01,-0.04,8265.78,8189.17,8265.78
28/06/2013,905005,INSFI,4935.89,4953.08,-0.35,5001.34,4909.34,4956.58
28/06/2013,905008,INDSC,3723.67,3710.48,0.36,3726.55,3696.79,3708.52
28/06/2013,905009,INDDI,5435.39,5408.62,0.49,5436.83,5390.27,5408.62
28/06/2013,905013,INBCO,2782.05,2774.28,0.28,2788.13,2768.09,2772.92
28/06/2013,905014,INAUE,2240.35,2234.94,0.24,2241.79,2223.58,2223.58
28/06/2013,905015,INAAB,2890.04,2881.31,0.30,2899.06,2875.11,2880.32
28/06/2013,905017,INDIN,1841.06,1836.58,0.24,1842.51,1814.35,1838.88
28/06/2013,905018,INBMC,1317.23,1314.51,0.21,1319.35,1297.05,1313.65
28/06/2013,905020,INDMB,2588.33,2596.85,-0.33,2600.09,2567.40,2585.09
28/06/2013,905028,TUNINDEX20,1839.07,1828.53,0.58,1839.07,1818.59,1831.51
01/07/2013,905001,TUNINDEX,4614.37,4608.39,0.13,4615.75,4595.06,4614.05
01/07/2013,905002,INDSF,3064.12,3051.40,0.42,3064.12,3045.59,3059.24
01/07/2013,905003,INDBQ,2749.49,2738.92,0.39,2749.49,2731.25,2744.95
01/07/2013,905004,INDAS,8259.72,8257.33,0.03,8259.72,8254.94,8259.72
01/07/2013,905005,INSFI,4982.47,4935.89,0.94,4982.47,4953.42,4971.40
01/07/2013,905008,INDSC,3704.47,3723.67,-0.52,3728.05,3693.79,3723.67
01/07/2013,905009,INDDI,5402.29,5435.39,-0.61,5436.11,5387.56,5435.39
01/07/2013,905013,INBCO,2791.63,2782.05,0.34,2791.63,2770.21,2786.54
01/07/2013,905014,INAUE,2274.87,2240.35,1.54,2292.50,2243.44,2268.88
01/07/2013,905015,INAAB,2899.29,2890.04,0.32,2899.29,2877.41,2891.52
01/07/2013,905017,INDIN,1831.88,1841.06,-0.50,1838.39,1823.46,1834.81
01/07/2013,905018,INBMC,1314.29,1317.23,-0.22,1319.22,1302.97,1317.73
01/07/2013,905020,INDMB,2588.33,2588.33,0.00,2603.03,2579.51,2588.33
01/07/2013,905028,TUNINDEX20,1837.93,1839.07,-0.06,1841.44,1830.28,1841.28
02/07/2013,905001,TUNINDEX,4612.75,4614.37,-0.04,4623.97,4594.87,4605.45
02/07/2013,905002,INDSF,3060.92,3064.12,-0.10,3078.67,3042.48,3054.97
02/07/2013,905003,INDBQ,2747.75,2749.49,-0.06,2767.18,2726.41,2739.31
02/07/2013,905004,INDAS,8270.17,8259.72,0.13,8270.17,8253.45,8259.72
02/07/2013,905005,INSFI,4952.52,4982.47,-0.60,4996.29,4925.66,4986.25
02/07/2013,905008,INDSC,3684.97,3704.47,-0.53,3704.67,3676.25,3704.47
02/07/2013,905009,INDDI,5377.90,5402.29,-0.45,5402.29,5364.24,5402.29
02/07/2013,905013,INBCO,2778.68,2791.63,-0.46,2791.17,2760.11,2790.97
02/07/2013,905014,INAUE,2226.17,2274.87,-2.14,2274.87,2221.62,2274.87
02/07/2013,905015,INAAB,2892.30,2899.29,-0.24,2900.77,2868.74,2900.77
02/07/2013,905017,INDIN,1850.17,1831.88,1.00,1850.17,1828.57,1828.70
02/07/2013,905018,INBMC,1326.79,1314.29,0.95,1328.91,1312.07,1312.20
02/07/2013,905020,INDMB,2584.61,2588.33,-0.14,2588.33,2573.63,2588.33
02/07/2013,905028,TUNINDEX20,1841.37,1837.93,0.19,1841.78,1834.90,1838.83
03/07/2013,905001,TUNINDEX,4614.44,4612.75,0.04,4619.84,4602.23,4611.76
03/07/2013,905002,INDSF,3060.77,3060.92,0.00,3065.51,3048.83,3061.76
03/07/2013,905003,INDBQ,2749.48,2747.75,0.06,2756.15,2739.00,2748.66
03/07/2013,905004,INDAS,8281.33,8270.17,0.13,8281.33,8234.54,8253.65
03/07/2013,905005,INSFI,4919.63,4952.52,-0.66,4952.52,4889.08,4952.52
03/07/2013,905008,INDSC,3677.77,3684.97,-0.20,3705.84,3677.24,3684.97
03/07/2013,905009,INDDI,5366.63,5377.90,-0.21,5404.43,5362.73,5377.90
03/07/2013,905013,INBCO,2792.37,2778.68,0.49,2792.85,2772.01,2777.30
03/07/2013,905014,INAUE,2195.27,2226.17,-1.39,2221.26,2186.19,2221.26
03/07/2013,905015,INAAB,2913.92,2892.30,0.75,2913.92,2888.10,2891.32
03/07/2013,905017,INDIN,1843.78,1850.17,-0.35,1849.95,1839.91,1845.72
03/07/2013,905018,INBMC,1322.76,1326.79,-0.30,1330.59,1320.25,1326.40
03/07/2013,905020,INDMB,2622.59,2584.61,1.47,2622.59,2560.85,2584.61
03/07/2013,905028,TUNINDEX20,1841.58,1841.37,0.01,1843.64,1837.08,1841.73
04/07/2013,905001,TUNINDEX,4622.86,4614.44,0.18,4626.22,4611.55,4614.44
04/07/2013,905002,INDSF,3072.17,3060.77,0.37,3072.17,3058.91,3060.77
04/07/2013,905003,INDBQ,2762.77,2749.48,0.48,2762.77,2749.48,2749.48
04/07/2013,905004,INDAS,8288.40,8281.33,0.09,8295.57,8271.78,8271.78
04/07/2013,905005,INSFI,4902.94,4919.63,-0.34,4915.61,4878.81,4908.43
04/07/2013,905008,INDSC,3684.96,3677.77,0.20,3691.35,3681.63,3690.89
04/07/2013,905009,INDDI,5377.87,5366.63,0.21,5379.98,5372.67,5377.96
04/07/2013,905013,INBCO,2806.99,2792.37,0.52,2809.58,2789.45,2790.49
04/07/2013,905014,INAUE,2229.98,2195.27,1.58,2244.34,2186.19,2186.19
04/07/2013,905015,INAAB,2925.04,2913.92,0.38,2925.04,2911.64,2911.64
04/07/2013,905017,INDIN,1833.82,1843.78,-0.54,1850.52,1832.75,1850.52
04/07/2013,905018,INBMC,1314.56,1322.76,-0.62,1327.12,1314.56,1327.12
04/07/2013,905020,INDMB,2600.20,2622.59,-0.85,2623.72,2600.20,2610.83
04/07/2013,905028,TUNINDEX20,1845.16,1841.58,0.19,1846.51,1839.99,1841.58
05/07/2013,905001,TUNINDEX,4616.70,4622.86,-0.13,4632.20,4615.32,4622.86
05/07/2013,905002,INDSF,3062.89,3072.17,-0.30,3073.52,3062.89,3071.33
05/07/2013,905003,INDBQ,2754.83,2762.77,-0.29,2766.78,2754.83,2762.77
05/07/2013,905004,INDAS,8174.68,8288.40,-1.37,8264.89,8174.68,8255.33
05/07/2013,905005,INSFI,4919.76,4902.94,0.34,4934.57,4887.58,4903.49
05/07/2013,905008,INDSC,3679.14,3684.96,-0.16,3690.25,3667.51,3684.96
05/07/2013,905009,INDDI,5368.77,5377.87,-0.17,5386.16,5350.57,5377.87
05/07/2013,905013,INBCO,2834.98,2806.99,1.00,2837.70,2806.99,2806.99
05/07/2013,905014,INAUE,2210.36,2229.98,-0.88,2229.98,2195.27,2229.98
05/07/2013,905015,INAAB,2965.62,2925.04,1.39,2967.73,2925.04,2925.04
05/07/2013,905017,INDIN,1828.93,1833.82,-0.27,1841.29,1825.73,1833.82
05/07/2013,905018,INBMC,1313.75,1314.56,-0.06,1323.37,1309.48,1314.56
05/07/2013,905020,INDMB,2585.50,2600.20,-0.57,2617.84,2570.80,2600.20
05/07/2013,905028,TUNINDEX20,1850.50,1845.16,0.29,1853.36,1844.64,1846.31
08/07/2013,905001,TUNINDEX,4624.16,4616.70,0.16,4624.96,4609.76,4615.76
08/07/2013,905002,INDSF,3076.49,3062.89,0.44,3076.49,3058.57,3060.37
08/07/2013,905003,INDBQ,2772.74,2754.83,0.65,2772.74,2750.60,2751.20
08/07/2013,905004,INDAS,8174.29,8174.68,0.00,8250.17,8167.12,8248.17
08/07/2013,905005,INSFI,4873.20,4919.76,-0.95,4901.85,4873.20,4901.85
08/07/2013,905008,INDSC,3684.32,3679.14,0.14,3684.32,3662.12,3671.33
08/07/2013,905009,INDDI,5376.88,5368.77,0.15,5376.88,5342.13,5356.55
08/07/2013,905013,INBCO,2835.63,2834.98,0.02,2842.93,2813.23,2838.94
08/07/2013,905014,INAUE,2225.32,2210.36,0.68,2249.58,2225.32,2234.64
08/07/2013,905015,INAAB,2961.10,2965.62,-0.15,2971.36,2935.39,2965.62
08/07/2013,905017,INDIN,1816.60,1828.93,-0.67,1830.17,1815.22,1830.17
08/07/2013,905018,INBMC,1301.41,1313.75,-0.94,1311.90,1300.62,1306.18
08/07/2013,905020,INDMB,2568.88,2585.50,-0.64,2570.80,2563.00,2570.80
08/07/2013,905028,TUNINDEX20,1850.95,1850.50,0.02,1851.00,1842.05,1851.00
09/07/2013,905001,TUNINDEX,4612.45,4624.16,-0.25,4635.09,4599.97,4619.72
09/07/2013,905002,INDSF,3077.29,3076.49,0.03,3083.11,3063.58,3074.75
09/07/2013,905003,INDBQ,2773.54,2772.74,0.03,2782.59,2759.46,2770.85
09/07/2013,905004,INDAS,8205.79,8174.29,0.39,8250.17,8103.00,8174.29
09/07/2013,905005,INSFI,4860.85,4873.20,-0.25,4875.82,4839.78,4873.20
09/07/2013,905008,INDSC,3662.96,3684.32,-0.58,3686.09,3653.44,3686.09
09/07/2013,905009,INDDI,5346.51,5376.88,-0.56,5379.64,5334.69,5379.64
09/07/2013,905013,INBCO,2822.56,2835.63,-0.46,2851.88,2789.05,2836.86
09/07/2013,905014,INAUE,2192.58,2225.32,-1.47,2225.32,2192.58,2217.13
09/07/2013,905015,INAAB,2949.29,2961.10,-0.40,2980.80,2909.02,2962.59
09/07/2013,905017,INDIN,1805.41,1816.60,-0.62,1821.02,1805.41,1807.27
09/07/2013,905018,INBMC,1294.89,1301.41,-0.50,1305.87,1294.89,1297.52
09/07/2013,905020,INDMB,2541.21,2568.88,-1.08,2598.28,2541.21,2557.12
09/07/2013,905028,TUNINDEX20,1847.24,1850.95,-0.20,1857.37,1839.26,1849.21
10/07/2013,905001,TUNINDEX,4607.54,4612.45,-0.11,4620.34,4606.11,4612.62
10/07/2013,905002,INDSF,3072.75,3077.29,-0.15,3085.35,3071.83,3079.63
10/07/2013,905003,INDBQ,2766.90,2773.54,-0.24,2781.76,2766.90,2774.86
10/07/2013,905004,INDAS,8229.68,8205.79,0.29,8229.68,8184.30,8205.79
10/07/2013,905005,INSFI,4875.83,4860.85,0.31,4891.57,4844.98,4878.83
10/07/2013,905008,INDSC,3650.73,3662.96,-0.33,3666.47,3625.64,3664.26
10/07/2013,905009,INDDI,5327.41,5346.51,-0.36,5352.00,5291.19,5348.54
10/07/2013,905013,INBCO,2804.51,2822.56,-0.64,2823.45,2801.21,2822.97
10/07/2013,905014,INAUE,2184.67,2192.58,-0.36,2205.22,2157.54,2192.58
10/07/2013,905015,INAAB,2926.91,2949.29,-0.76,2951.88,2925.72,2947.01
10/07/2013,905017,INDIN,1816.61,1805.41,0.62,1821.08,1800.46,1809.71
10/07/2013,905018,INBMC,1301.10,1294.89,0.48,1304.24,1293.05,1299.02
10/07/2013,905020,INDMB,2534.85,2541.21,-0.25,2550.03,2528.97,2541.21
10/07/2013,905028,TUNINDEX20,1843.92,1847.24,-0.18,1851.13,1842.07,1847.24
11/07/2013,905001,TUNINDEX,4609.05,4607.54,0.03,4617.08,4597.15,4605.82
11/07/2013,905002,INDSF,3065.00,3072.75,-0.25,3080.35,3059.87,3070.72
11/07/2013,905003,INDBQ,2759.51,2766.90,-0.27,2774.39,2756.71,2764.70
11/07/2013,905004,INDAS,8175.97,8229.68,-0.65,8202.12,8175.97,8202.12
11/07/2013,905005,INSFI,4883.52,4875.83,0.16,4888.44,4839.82,4887.02
11/07/2013,905008,INDSC,3630.55,3650.73,-0.55,3651.67,3614.08,3648.79
11/07/2013,905009,INDDI,5293.84,5327.41,-0.63,5324.17,5275.77,5324.17
11/07/2013,905013,INBCO,2813.47,2804.51,0.32,2813.73,2804.46,2804.51
11/07/2013,905014,INAUE,2168.30,2184.67,-0.75,2190.71,2168.30,2168.30
11/07/2013,905015,INAAB,2942.01,2926.91,0.52,2943.04,2926.91,2926.91
11/07/2013,905017,INDIN,1833.00,1816.61,0.90,1836.34,1813.89,1814.44
11/07/2013,905018,INBMC,1312.53,1301.10,0.88,1316.72,1299.01,1299.01
11/07/2013,905020,INDMB,2573.06,2534.85,1.51,2576.00,2528.97,2537.79
11/07/2013,905028,TUNINDEX20,1841.94,1843.92,-0.11,1846.62,1838.19,1844.93
12/07/2013,905001,TUNINDEX,4604.85,4609.05,-0.09,4617.03,4604.18,4609.06
12/07/2013,905002,INDSF,3065.67,3065.00,0.02,3072.55,3061.99,3065.00
12/07/2013,905003,INDBQ,2765.07,2759.51,0.20,2772.14,2757.32,2759.51
12/07/2013,905004,INDAS,8123.98,8175.97,-0.64,8199.86,8123.98,8175.97
12/07/2013,905005,INSFI,4834.67,4883.52,-1.00,4883.52,4834.25,4883.52
12/07/2013,905008,INDSC,3629.51,3630.55,-0.03,3638.20,3615.57,3630.52
12/07/2013,905009,INDDI,5282.24,5293.84,-0.22,5299.70,5265.44,5293.78
12/07/2013,905013,INBCO,2816.84,2813.47,0.12,2823.55,2799.21,2811.59
12/07/2013,905014,INAUE,2177.87,2168.30,0.44,2190.71,2146.77,2151.93
12/07/2013,905015,INAAB,2944.76,2942.01,0.09,2952.22,2926.58,2942.01
12/07/2013,905017,INDIN,1823.31,1833.00,-0.53,1835.17,1822.98,1833.56
12/07/2013,905018,INBMC,1300.14,1312.53,-0.94,1315.98,1300.14,1313.56
12/07/2013,905020,INDMB,2543.67,2573.06,-1.14,2581.88,2543.67,2573.06
12/07/2013,905028,TUNINDEX20,1836.15,1841.94,-0.31,1844.62,1836.15,1842.00
15/07/2013,905001,TUNINDEX,4613.18,4604.85,0.18,4620.15,4600.46,4604.26
15/07/2013,905002,INDSF,3078.13,3065.67,0.41,3091.02,3065.67,3065.67
15/07/2013,905003,INDBQ,2776.70,2765.07,0.42,2790.71,2765.07,2765.07
15/07/2013,905004,INDAS,8089.62,8123.98,-0.42,8089.62,8077.68,8087.23
15/07/2013,905005,INSFI,4876.47,4834.67,0.86,4883.41,4842.01,4845.62
15/07/2013,905008,INDSC,3621.44,3629.51,-0.22,3629.51,3598.36,3629.51
15/07/2013,905009,INDDI,5271.81,5282.24,-0.20,5282.24,5233.42,5282.24
15/07/2013,905013,INBCO,2814.68,2816.84,-0.08,2818.41,2799.61,2816.63
15/07/2013,905014,INAUE,2141.17,2177.87,-1.69,2176.00,2134.62,2176.00
15/07/2013,905015,INAAB,2947.50,2944.76,0.09,2947.50,2924.50,2940.68
15/07/2013,905017,INDIN,1817.78,1823.31,-0.30,1830.98,1816.99,1823.11
15/07/2013,905018,INBMC,1294.82,1300.14,-0.41,1306.18,1294.06,1299.95
15/07/2013,905020,INDMB,2558.37,2543.67,0.58,2558.37,2534.85,2534.85
15/07/2013,905028,TUNINDEX20,1840.06,1836.15,0.21,1841.13,1830.94,1835.85
16/07/2013,905001,TUNINDEX,4614.10,4613.18,0.02,4625.38,4605.97,4616.31
16/07/2013,905002,INDSF,3085.40,3078.13,0.24,3093.75,3080.37,3081.93
16/07/2013,905003,INDBQ,2784.21,2776.70,0.27,2788.88,2776.09,2780.84
16/07/2013,905004,INDAS,8090.76,8089.62,0.01,8163.11,8089.62,8089.62
16/07/2013,905005,INSFI,4881.79,4876.47,0.11,4915.23,4881.79,4889.65
16/07/2013,905008,INDSC,3606.96,3621.44,-0.40,3621.44,3594.78,3621.44
16/07/2013,905009,INDDI,5251.11,5271.81,-0.39,5271.81,5234.02,5271.81
16/07/2013,905013,INBCO,2811.31,2814.68,-0.12,2815.41,2803.02,2814.68
16/07/2013,905014,INAUE,2158.02,2141.17,0.79,2158.02,2115.46,2141.17
16/07/2013,905015,INAAB,2940.46,2947.50,-0.24,2952.11,2936.82,2947.50
16/07/2013,905017,INDIN,1814.02,1817.78,-0.21,1821.14,1808.18,1817.98
16/07/2013,905018,INBMC,1291.90,1294.82,-0.23,1297.19,1287.40,1295.01
16/07/2013,905020,INDMB,2546.61,2558.37,-0.46,2570.13,2528.97,2558.37
16/07/2013,905028,TUNINDEX20,1836.95,1840.06,-0.17,1843.91,1834.16,1840.06
17/07/2013,905001,TUNINDEX,4627.79,4614.10,0.30,4627.79,4605.70,4617.72
17/07/2013,905002,INDSF,3096.31,3085.40,0.35,3096.31,3078.06,3086.74
17/07/2013,905003,INDBQ,2795.07,2784.21,0.39,2795.07,2777.04,2785.43
17/07/2013,905004,INDAS,8124.20,8090.76,0.41,8124.20,8079.33,8079.33
17/07/2013,905005,INSFI,4882.55,4881.79,0.02,4900.23,4860.48,4885.27
17/07/2013,905008,INDSC,3606.43,3606.96,-0.01,3606.43,3579.70,3599.34
17/07/2013,905009,INDDI,5250.22,5251.11,-0.02,5250.22,5219.99,5238.42
17/07/2013,905013,INBCO,2828.43,2811.31,0.61,2828.43,2814.37,2823.58
17/07/2013,905014,INAUE,2125.97,2158.02,-1.49,2161.76,2122.49,2152.42
17/07/2013,905015,INAAB,2965.05,2940.46,0.84,2965.05,2947.31,2956.15
17/07/2013,905017,INDIN,1817.06,1814.02,0.17,1827.00,1809.29,1816.29
17/07/2013,905018,INBMC,1294.97,1291.90,0.24,1303.45,1287.19,1293.77
17/07/2013,905020,INDMB,2536.02,2546.61,-0.42,2552.49,2528.97,2546.61
17/07/2013,905028,TUNINDEX20,1845.66,1836.95,0.47,1845.66,1836.95,1839.07
18/07/2013,905001,TUNINDEX,4626.87,4627.79,-0.02,4628.25,4616.05,4628.25
18/07/2013,905002,INDSF,3099.03,3096.31,0.09,3101.09,3092.24,3096.76
18/07/2013,905003,INDBQ,2795.74,2795.07,0.02,2799.26,2788.68,2794.80
18/07/2013,905004,INDAS,8183.91,8124.20,0.73,8183.91,8124.20,8124.20
18/07/2013,905005,INSFI,4890.65,4882.55,0.17,4896.10,4870.19,4893.53
18/07/2013,905008,INDSC,3585.69,3606.43,-0.58,3596.82,3564.54,3596.82
18/07/2013,905009,INDDI,5207.90,5250.22,-0.81,5234.24,5183.62,5234.24
